entry_date,exit_date,ticker,gross_ret,gross_pnl,fees,net_pnl
2024-01-02 00:00:00+00:00,2024-01-09 00:00:00+00:00,AAPL,0.005667369427720725,5.667369427720725,0.0,5.667369427720725
2024-01-03 00:00:00+00:00,2024-01-10 00:00:00+00:00,NVDA,0.008683233151619785,8.683233151619785,0.0,8.683233151619785
2024-01-03 00:00:00+00:00,2024-01-10 00:00:00+00:00,ROO,-0.006019608452075165,-6.019608452075165,0.0,-6.019608452075165
2024-01-04 00:00:00+00:00,2024-01-11 00:00:00+00:00,NVDA,-0.0020435569568516554,-2.0435569568516554,0.0,-2.0435569568516554
2024-01-04 00:00:00+00:00,2024-01-11 00:00:00+00:00,AMZN,-0.003608712462946251,-3.608712462946251,0.0,-3.608712462946251
2024-01-05 00:00:00+00:00,2024-01-12 00:00:00+00:00,NVDA,0.03056437222092212,30.56437222092212,0.0,30.56437222092212
2024-01-05 00:00:00+00:00,2024-01-12 00:00:00+00:00,AMZN,-0.009442504203854618,-9.442504203854618,0.0,-9.442504203854618
2024-01-08 00:00:00+00:00,2024-01-15 00:00:00+00:00,NVDA,0.0,0.0,0.0,0.0
2024-01-08 00:00:00+00:00,2024-01-15 00:00:00+00:00,AMZN,0.0,0.0,0.0,0.0
2024-01-09 00:00:00+00:00,2024-01-16 00:00:00+00:00,NVDA,-0.005836841647728019,-5.836841647728019,0.0,-5.836841647728019
2024-01-09 00:00:00+00:00,2024-01-16 00:00:00+00:00,AMZN,-0.009467223818229176,-9.467223818229176,0.0,-9.467223818229176
2024-01-10 00:00:00+00:00,2024-01-17 00:00:00+00:00,NVDA,0.018803614034273775,18.803614034273775,0.0,18.803614034273775
2024-01-10 00:00:00+00:00,2024-01-17 00:00:00+00:00,AMZN,0.011798826708852461,11.798826708852461,0.0,11.798826708852461
2024-01-11 00:00:00+00:00,2024-01-18 00:00:00+00:00,NVDA,0.041745780405949784,41.74578040594979,0.0,41.74578040594979
2024-01-11 00:00:00+00:00,2024-01-18 00:00:00+00:00,GOOGL,0.02020816720527141,20.20816720527141,0.0,20.20816720527141
2024-01-12 00:00:00+00:00,2024-01-19 00:00:00+00:00,NVDA,0.002740688804033997,2.740688804033997,0.0,2.740688804033997
2024-01-12 00:00:00+00:00,2024-01-19 00:00:00+00:00,MSFT,-0.00542062262610854,-5.42062262610854,0.0,-5.42062262610854
2024-01-15 00:00:00+00:00,2024-01-22 00:00:00+00:00,ITV,0.006449406340319097,6.449406340319097,0.0,6.449406340319097
2024-01-15 00:00:00+00:00,2024-01-22 00:00:00+00:00,ROO,0.011872675016273204,11.872675016273204,0.0,11.872675016273204
2024-01-16 00:00:00+00:00,2024-01-23 00:00:00+00:00,NVDA,0.02486964570027128,24.86964570027128,0.0,24.86964570027128
2024-01-16 00:00:00+00:00,2024-01-23 00:00:00+00:00,MSFT,0.009175655845976127,9.175655845976127,0.0,9.175655845976127
2024-01-17 00:00:00+00:00,2024-01-24 00:00:00+00:00,NVDA,0.004153578059718166,4.153578059718166,0.0,4.153578059718166
2024-01-17 00:00:00+00:00,2024-01-24 00:00:00+00:00,AAPL,-0.0016965019990793362,-1.6965019990793362,0.0,-1.6965019990793362
2024-01-18 00:00:00+00:00,2024-01-25 00:00:00+00:00,NVDA,-0.009509817449816937,-9.509817449816937,0.0,-9.509817449816937
2024-01-18 00:00:00+00:00,2024-01-25 00:00:00+00:00,AAPL,-0.009009849179580476,-9.009849179580476,0.0,-9.009849179580476
2024-01-19 00:00:00+00:00,2024-01-26 00:00:00+00:00,NVDA,0.023498001268567492,23.498001268567492,0.0,23.498001268567492
2024-01-19 00:00:00+00:00,2024-01-26 00:00:00+00:00,ROO,0.008704670115458724,8.704670115458724,0.0,8.704670115458724
2024-01-22 00:00:00+00:00,2024-01-29 00:00:00+00:00,NVDA,0.004944961679749671,4.944961679749671,0.0,4.944961679749671
2024-01-22 00:00:00+00:00,2024-01-29 00:00:00+00:00,GOOGL,-0.013356782342634377,-13.356782342634377,0.0,-13.356782342634377
2024-01-23 00:00:00+00:00,2024-01-30 00:00:00+00:00,NVDA,-0.019865766250983907,-19.865766250983906,0.0,-19.865766250983906
2024-01-23 00:00:00+00:00,2024-01-30 00:00:00+00:00,GOOGL,-0.07500347882554859,-75.00347882554858,0.0,-75.00347882554858
2024-01-24 00:00:00+00:00,2024-01-31 00:00:00+00:00,NVDA,0.02437997382518131,24.37997382518131,0.0,24.37997382518131
2024-01-24 00:00:00+00:00,2024-01-31 00:00:00+00:00,ITV,-0.017320354511375036,-17.320354511375037,0.0,-17.320354511375037
2024-01-25 00:00:00+00:00,2024-02-01 00:00:00+00:00,NVDA,0.04970869287134727,49.70869287134727,0.0,49.70869287134727
2024-01-25 00:00:00+00:00,2024-02-01 00:00:00+00:00,ITV,-0.005505466804855419,-5.505466804855419,0.0,-5.505466804855419
2024-01-26 00:00:00+00:00,2024-02-02 00:00:00+00:00,NVDA,0.04794439774301029,47.94439774301029,0.0,47.94439774301029
2024-01-26 00:00:00+00:00,2024-02-02 00:00:00+00:00,AAPL,0.00984616383930037,9.84616383930037,0.0,9.84616383930037
2024-01-29 00:00:00+00:00,2024-02-05 00:00:00+00:00,NVDA,-0.015994275186366536,-15.994275186366536,0.0,-15.994275186366536
2024-01-29 00:00:00+00:00,2024-02-05 00:00:00+00:00,ROO,-0.005684116419794383,-5.684116419794383,0.0,-5.684116419794383
2024-01-30 00:00:00+00:00,2024-02-06 00:00:00+00:00,NVDA,0.027497041949336998,27.497041949336996,0.0,27.497041949336996
2024-01-30 00:00:00+00:00,2024-02-06 00:00:00+00:00,AMZN,0.00815843925509907,8.15843925509907,0.0,8.15843925509907
2024-01-31 00:00:00+00:00,2024-02-07 00:00:00+00:00,NVDA,-0.006534045100464958,-6.534045100464958,0.0,-6.534045100464958
2024-01-31 00:00:00+00:00,2024-02-07 00:00:00+00:00,AMZN,-0.0040462088782032835,-4.0462088782032835,0.0,-4.0462088782032835
2024-02-01 00:00:00+00:00,2024-02-08 00:00:00+00:00,NVDA,0.03578364061521477,35.78364061521477,0.0,35.78364061521477
2024-02-01 00:00:00+00:00,2024-02-08 00:00:00+00:00,AMZN,0.02714319359397077,27.14319359397077,0.0,27.14319359397077
2024-02-02 00:00:00+00:00,2024-02-09 00:00:00+00:00,NVDA,0.001594730455884985,1.594730455884985,0.0,1.594730455884985
2024-02-02 00:00:00+00:00,2024-02-09 00:00:00+00:00,GOOGL,-0.009861109240074883,-9.861109240074883,0.0,-9.861109240074883
2024-02-05 00:00:00+00:00,2024-02-12 00:00:00+00:00,NVDA,-0.0016614170502925463,-1.6614170502925463,0.0,-1.6614170502925463
2024-02-05 00:00:00+00:00,2024-02-12 00:00:00+00:00,GOOGL,-0.01620430209934809,-16.20430209934809,0.0,-16.20430209934809
2024-02-06 00:00:00+00:00,2024-02-13 00:00:00+00:00,NVDA,0.02456748604514103,24.56748604514103,0.0,24.56748604514103
2024-02-06 00:00:00+00:00,2024-02-13 00:00:00+00:00,AAPL,-0.004810772655698514,-4.810772655698514,0.0,-4.810772655698514
2024-02-07 00:00:00+00:00,2024-02-14 00:00:00+00:00,NVDA,-0.01680585822764258,-16.805858227642577,0.0,-16.805858227642577
2024-02-07 00:00:00+00:00,2024-02-14 00:00:00+00:00,MSFT,-0.0071561358830852795,-7.1561358830852795,0.0,-7.1561358830852795
2024-02-08 00:00:00+00:00,2024-02-15 00:00:00+00:00,NVDA,-0.0006195155663611951,-0.6195155663611951,0.0,-0.6195155663611951
2024-02-08 00:00:00+00:00,2024-02-15 00:00:00+00:00,AMZN,-0.0017078916372204045,-1.7078916372204045,0.0,-1.7078916372204045
2024-02-09 00:00:00+00:00,2024-02-16 00:00:00+00:00,NVDA,-0.04353210528925888,-43.53210528925888,0.0,-43.53210528925888
2024-02-09 00:00:00+00:00,2024-02-16 00:00:00+00:00,AMZN,-0.014335437437319243,-14.335437437319243,0.0,-14.335437437319243
2024-02-12 00:00:00+00:00,2024-02-19 00:00:00+00:00,NVDA,0.0,0.0,0.0,0.0
2024-02-12 00:00:00+00:00,2024-02-19 00:00:00+00:00,AMZN,0.0,0.0,0.0,0.0
2024-02-13 00:00:00+00:00,2024-02-20 00:00:00+00:00,NVDA,-0.028508345539467905,-28.508345539467904,0.0,-28.508345539467904
2024-02-13 00:00:00+00:00,2024-02-20 00:00:00+00:00,AMZN,0.009037586784773621,9.037586784773621,0.0,9.037586784773621
2024-02-14 00:00:00+00:00,2024-02-21 00:00:00+00:00,NVDA,0.16400925682958034,164.00925682958035,0.0,164.00925682958035
2024-02-14 00:00:00+00:00,2024-02-21 00:00:00+00:00,GOOGL,0.010800154891399849,10.800154891399849,0.0,10.800154891399849
2024-02-15 00:00:00+00:00,2024-02-22 00:00:00+00:00,NVDA,0.0035521512867475735,3.5521512867475735,0.0,3.5521512867475735
2024-02-15 00:00:00+00:00,2024-02-22 00:00:00+00:00,AMZN,0.0023484935273228036,2.3484935273228036,0.0,2.3484935273228036
2024-02-16 00:00:00+00:00,2024-02-23 00:00:00+00:00,NVDA,0.003488813333891505,3.488813333891505,0.0,3.488813333891505
2024-02-16 00:00:00+00:00,2024-02-23 00:00:00+00:00,AMZN,-0.0014857991885252053,-1.4857991885252053,0.0,-1.4857991885252053
2024-02-19 00:00:00+00:00,2024-02-26 00:00:00+00:00,ITV,-0.009696937147847917,-9.696937147847917,0.0,-9.696937147847917
2024-02-19 00:00:00+00:00,2024-02-26 00:00:00+00:00,ROO,0.019087503864163802,19.0875038641638,0.0,19.0875038641638
2024-02-20 00:00:00+00:00,2024-02-27 00:00:00+00:00,NVDA,-0.013187813220096545,-13.187813220096544,0.0,-13.187813220096544
2024-02-20 00:00:00+00:00,2024-02-27 00:00:00+00:00,AMZN,-0.0021896968998501576,-2.1896968998501576,0.0,-2.1896968998501576
2024-02-21 00:00:00+00:00,2024-02-28 00:00:00+00:00,NVDA,0.018656355976409467,18.656355976409465,0.0,18.656355976409465
2024-02-21 00:00:00+00:00,2024-02-28 00:00:00+00:00,AMZN,0.02079002079002068,20.79002079002068,0.0,20.79002079002068
2024-02-22 00:00:00+00:00,2024-02-29 00:00:00+00:00,AMZN,0.008259787282190567,8.259787282190567,0.0,8.259787282190567
2024-02-22 00:00:00+00:00,2024-02-29 00:00:00+00:00,MSFT,0.0044976162633803,4.4976162633803,0.0,4.4976162633803
2024-02-23 00:00:00+00:00,2024-03-01 00:00:00+00:00,MSFT,-0.0013964891729734141,-1.3964891729734141,0.0,-1.3964891729734141
2024-02-23 00:00:00+00:00,2024-03-01 00:00:00+00:00,NVDA,0.03595135164049612,35.95135164049612,0.0,35.95135164049612
2024-02-26 00:00:00+00:00,2024-03-04 00:00:00+00:00,GOOGL,-0.005095282536050738,-5.095282536050738,0.0,-5.095282536050738
2024-02-26 00:00:00+00:00,2024-03-04 00:00:00+00:00,MSFT,-0.02957086974857115,-29.57086974857115,0.0,-29.57086974857115
2024-02-27 00:00:00+00:00,2024-03-05 00:00:00+00:00,GOOGL,-0.009577051387764657,-9.577051387764657,0.0,-9.577051387764657
2024-02-27 00:00:00+00:00,2024-03-05 00:00:00+00:00,MSFT,-0.001391105416819638,-1.391105416819638,0.0,-1.391105416819638
2024-02-28 00:00:00+00:00,2024-03-06 00:00:00+00:00,GOOGL,0.022684743173572608,22.684743173572606,0.0,22.684743173572606
2024-02-28 00:00:00+00:00,2024-03-06 00:00:00+00:00,ROO,0.00944183981968183,9.44183981968183,0.0,9.44183981968183
2024-02-29 00:00:00+00:00,2024-03-07 00:00:00+00:00,NVDA,-0.05547718169268112,-55.47718169268112,0.0,-55.47718169268112
2024-02-29 00:00:00+00:00,2024-03-07 00:00:00+00:00,ROO,0.009797172951306887,9.797172951306887,0.0,9.797172951306887
2024-03-01 00:00:00+00:00,2024-03-08 00:00:00+00:00,NVDA,-0.020038328230901903,-20.038328230901904,0.0,-20.038328230901904
2024-03-01 00:00:00+00:00,2024-03-08 00:00:00+00:00,MSFT,-0.004181210545859515,-4.181210545859515,0.0,-4.181210545859515
2024-03-04 00:00:00+00:00,2024-03-11 00:00:00+00:00,NVDA,0.07157117235621047,71.57117235621047,0.0,71.57117235621047
2024-03-04 00:00:00+00:00,2024-03-11 00:00:00+00:00,ITV,0.0028938182482702857,2.8938182482702857,0.0,2.8938182482702857
2024-03-05 00:00:00+00:00,2024-03-12 00:00:00+00:00,NVDA,-0.01115339537039961,-11.153395370399611,0.0,-11.153395370399611
2024-03-05 00:00:00+00:00,2024-03-12 00:00:00+00:00,AAPL,-0.012121915146593998,-12.121915146593999,0.0,-12.121915146593999
2024-03-06 00:00:00+00:00,2024-03-13 00:00:00+00:00,NVDA,-0.03239041053678815,-32.39041053678815,0.0,-32.39041053678815
2024-03-06 00:00:00+00:00,2024-03-13 00:00:00+00:00,AAPL,0.010932041685014049,10.932041685014049,0.0,10.932041685014049
2024-03-07 00:00:00+00:00,2024-03-14 00:00:00+00:00,AAPL,-0.0021952876814161915,-2.1952876814161915,0.0,-2.1952876814161915
2024-03-07 00:00:00+00:00,2024-03-14 00:00:00+00:00,GOOGL,-0.013423666049486749,-13.423666049486748,0.0,-13.423666049486748
2024-03-08 00:00:00+00:00,2024-03-15 00:00:00+00:00,AAPL,0.0063733564597896475,6.3733564597896475,0.0,6.3733564597896475
2024-03-08 00:00:00+00:00,2024-03-15 00:00:00+00:00,GOOGL,0.04604393260823203,46.043932608232026,0.0,46.043932608232026
2024-03-11 00:00:00+00:00,2024-03-18 00:00:00+00:00,NVDA,0.010662188750933055,10.662188750933055,0.0,10.662188750933055
2024-03-11 00:00:00+00:00,2024-03-18 00:00:00+00:00,GOOGL,-0.004410555430963581,-4.410555430963581,0.0,-4.410555430963581
2024-03-12 00:00:00+00:00,2024-03-19 00:00:00+00:00,AAPL,0.014710245817451506,14.710245817451506,0.0,14.710245817451506
2024-03-12 00:00:00+00:00,2024-03-19 00:00:00+00:00,GOOGL,0.011631558110008378,11.631558110008378,0.0,11.631558110008378
2024-03-13 00:00:00+00:00,2024-03-20 00:00:00+00:00,AAPL,-0.04085924759601878,-40.859247596018776,0.0,-40.859247596018776
2024-03-13 00:00:00+00:00,2024-03-20 00:00:00+00:00,MSFT,0.009736221012453417,9.736221012453417,0.0,9.736221012453417
2024-03-14 00:00:00+00:00,2024-03-21 00:00:00+00:00,NVDA,0.031213148181776562,31.21314818177656,0.0,31.21314818177656
2024-03-14 00:00:00+00:00,2024-03-21 00:00:00+00:00,ROO,0.007787144972883908,7.787144972883908,0.0,7.787144972883908
2024-03-15 00:00:00+00:00,2024-03-22 00:00:00+00:00,NVDA,0.007562585727515669,7.562585727515669,0.0,7.562585727515669
2024-03-15 00:00:00+00:00,2024-03-22 00:00:00+00:00,MSFT,-0.01371424550540068,-13.71424550540068,0.0,-13.71424550540068
2024-03-18 00:00:00+00:00,2024-03-25 00:00:00+00:00,NVDA,-0.02569499134551001,-25.69499134551001,0.0,-25.69499134551001
2024-03-18 00:00:00+00:00,2024-03-25 00:00:00+00:00,MSFT,-0.0028608935119786016,-2.8608935119786016,0.0,-2.8608935119786016
2024-03-19 00:00:00+00:00,2024-03-26 00:00:00+00:00,NVDA,-0.024966743787220746,-24.966743787220746,0.0,-24.966743787220746
2024-03-19 00:00:00+00:00,2024-03-26 00:00:00+00:00,AMZN,0.008581043185642123,8.581043185642123,0.0,8.581043185642123
2024-03-20 00:00:00+00:00,2024-03-27 00:00:00+00:00,NVDA,0.0011747924995040293,1.1747924995040293,0.0,1.1747924995040293
2024-03-20 00:00:00+00:00,2024-03-27 00:00:00+00:00,AMZN,0.0030584440860812467,3.0584440860812467,0.0,3.0584440860812467
2024-03-21 00:00:00+00:00,2024-03-28 00:00:00+00:00,NVDA,7.748960255593573e-05,0.07748960255593573,0.0,0.07748960255593573
2024-03-21 00:00:00+00:00,2024-03-28 00:00:00+00:00,GOOGL,0.030209129899923637,30.20912989992364,0.0,30.20912989992364
2024-03-22 00:00:00+00:00,2024-03-29 00:00:00+00:00,NVDA,0.0,0.0,0.0,0.0
2024-03-22 00:00:00+00:00,2024-03-29 00:00:00+00:00,ROO,-0.018182607452746913,-18.182607452746915,0.0,-18.182607452746915
2024-03-25 00:00:00+00:00,2024-04-01 00:00:00+00:00,GOOGL,-0.005976969947330324,-5.976969947330324,0.0,-5.976969947330324
2024-03-25 00:00:00+00:00,2024-04-01 00:00:00+00:00,MSFT,-0.007375668819679881,-7.375668819679881,0.0,-7.375668819679881
2024-03-26 00:00:00+00:00,2024-04-02 00:00:00+00:00,NVDA,-0.005454496661105646,-5.454496661105646,0.0,-5.454496661105646
2024-03-26 00:00:00+00:00,2024-04-02 00:00:00+00:00,AAPL,0.004796305773419274,4.796305773419274,0.0,4.796305773419274
2024-03-27 00:00:00+00:00,2024-04-03 00:00:00+00:00,NVDA,-0.03438494316584784,-34.38494316584784,0.0,-34.38494316584784
2024-03-27 00:00:00+00:00,2024-04-03 00:00:00+00:00,GOOGL,-0.02833635656905953,-28.33635656905953,0.0,-28.33635656905953
2024-03-28 00:00:00+00:00,2024-04-04 00:00:00+00:00,NVDA,0.024480495361804966,24.480495361804966,0.0,24.480495361804966
2024-03-28 00:00:00+00:00,2024-04-04 00:00:00+00:00,ROO,0.008982347790970291,8.982347790970291,0.0,8.982347790970291
2024-03-29 00:00:00+00:00,2024-04-05 00:00:00+00:00,ROO,-0.0005282066512913852,-0.5282066512913852,0.0,-0.5282066512913852
2024-03-29 00:00:00+00:00,2024-04-05 00:00:00+00:00,ITV,-0.010879862005145124,-10.879862005145124,0.0,-10.879862005145124
2024-04-01 00:00:00+00:00,2024-04-08 00:00:00+00:00,ROO,-0.0016978383602364033,-1.6978383602364033,0.0,-1.6978383602364033
2024-04-01 00:00:00+00:00,2024-04-08 00:00:00+00:00,ITV,0.012620482744964745,12.620482744964745,0.0,12.620482744964745
2024-04-02 00:00:00+00:00,2024-04-09 00:00:00+00:00,NVDA,0.019742470158366388,19.742470158366388,0.0,19.742470158366388
2024-04-02 00:00:00+00:00,2024-04-09 00:00:00+00:00,ROO,-0.0013743089633356798,-1.3743089633356798,0.0,-1.3743089633356798
2024-04-03 00:00:00+00:00,2024-04-10 00:00:00+00:00,AAPL,0.04327179309064566,43.27179309064566,0.0,43.27179309064566
2024-04-03 00:00:00+00:00,2024-04-10 00:00:00+00:00,ROO,0.0017175485843019533,1.7175485843019533,0.0,1.7175485843019533
2024-04-04 00:00:00+00:00,2024-04-11 00:00:00+00:00,NVDA,-0.026816167851064,-26.816167851063998,0.0,-26.816167851063998
2024-04-04 00:00:00+00:00,2024-04-11 00:00:00+00:00,ROO,-0.0009023074848909518,-0.9023074848909518,0.0,-0.9023074848909518
2024-04-05 00:00:00+00:00,2024-04-12 00:00:00+00:00,AAPL,-0.021858638743455505,-21.858638743455504,0.0,-21.858638743455504
2024-04-05 00:00:00+00:00,2024-04-12 00:00:00+00:00,ROO,-0.0023124329733946736,-2.3124329733946736,0.0,-2.3124329733946736
2024-04-08 00:00:00+00:00,2024-04-15 00:00:00+00:00,GOOGL,-0.002961762799740919,-2.961762799740919,0.0,-2.961762799740919
2024-04-08 00:00:00+00:00,2024-04-15 00:00:00+00:00,ITV,0.007875082627200491,7.8750826272004915,0.0,7.8750826272004915
2024-04-09 00:00:00+00:00,2024-04-16 00:00:00+00:00,NVDA,-0.038666137265244926,-38.66613726524493,0.0,-38.66613726524493
2024-04-09 00:00:00+00:00,2024-04-16 00:00:00+00:00,ITV,0.0188925906335784,18.8925906335784,0.0,18.8925906335784
2024-04-10 00:00:00+00:00,2024-04-17 00:00:00+00:00,NVDA,0.007568877499401827,7.568877499401827,0.0,7.568877499401827
2024-04-10 00:00:00+00:00,2024-04-17 00:00:00+00:00,AMZN,-0.011363636363636354,-11.363636363636353,0.0,-11.363636363636353
2024-04-11 00:00:00+00:00,2024-04-18 00:00:00+00:00,AAPL,-0.012625184204986262,-12.625184204986262,0.0,-12.625184204986262
2024-04-11 00:00:00+00:00,2024-04-18 00:00:00+00:00,ROO,0.0020319087786202505,2.0319087786202505,0.0,2.0319087786202505
2024-04-12 00:00:00+00:00,2024-04-19 00:00:00+00:00,ITV,-0.011003155264143305,-11.003155264143306,0.0,-11.003155264143306
2024-04-12 00:00:00+00:00,2024-04-19 00:00:00+00:00,GOOGL,0.014086341523773527,14.086341523773527,0.0,14.086341523773527
2024-04-15 00:00:00+00:00,2024-04-22 00:00:00+00:00,NVDA,0.0365324430937668,36.5324430937668,0.0,36.5324430937668
2024-04-15 00:00:00+00:00,2024-04-22 00:00:00+00:00,AMZN,0.013033910737459742,13.033910737459742,0.0,13.033910737459742
2024-04-16 00:00:00+00:00,2024-04-23 00:00:00+00:00,AMZN,-0.016430878912777058,-16.430878912777057,0.0,-16.430878912777057
2024-04-16 00:00:00+00:00,2024-04-23 00:00:00+00:00,GOOGL,0.005491822511399125,5.491822511399125,0.0,5.491822511399125
2024-04-17 00:00:00+00:00,2024-04-24 00:00:00+00:00,GOOGL,-0.019665100438333694,-19.665100438333695,0.0,-19.665100438333695
2024-04-17 00:00:00+00:00,2024-04-24 00:00:00+00:00,AAPL,0.0051478368385387,5.1478368385387,0.0,5.1478368385387
2024-04-18 00:00:00+00:00,2024-04-25 00:00:00+00:00,MSFT,0.018240421762501624,18.240421762501626,0.0,18.240421762501626
2024-04-18 00:00:00+00:00,2024-04-25 00:00:00+00:00,GOOGL,0.10224077922245023,102.24077922245023,0.0,102.24077922245023
2024-04-19 00:00:00+00:00,2024-04-26 00:00:00+00:00,NVDA,0.0002508142913983935,0.2508142913983935,0.0,0.2508142913983935
2024-04-19 00:00:00+00:00,2024-04-26 00:00:00+00:00,AAPL,0.024806385567193834,24.806385567193836,0.0,24.806385567193836
2024-04-22 00:00:00+00:00,2024-04-29 00:00:00+00:00,NVDA,-0.015441727084456458,-15.441727084456458,0.0,-15.441727084456458
2024-04-22 00:00:00+00:00,2024-04-29 00:00:00+00:00,GOOGL,-0.02028390214436726,-20.28390214436726,0.0,-20.28390214436726
2024-04-23 00:00:00+00:00,2024-04-30 00:00:00+00:00,NVDA,-0.038898375230807525,-38.898375230807524,0.0,-38.898375230807524
2024-04-23 00:00:00+00:00,2024-04-30 00:00:00+00:00,AAPL,-0.0060402644975195985,-6.0402644975195985,0.0,-6.0402644975195985
2024-04-24 00:00:00+00:00,2024-05-01 00:00:00+00:00,NVDA,0.033429934932439176,33.429934932439174,0.0,33.429934932439174
2024-04-24 00:00:00+00:00,2024-05-01 00:00:00+00:00,MSFT,0.007343392728920817,7.343392728920817,0.0,7.343392728920817
2024-04-25 00:00:00+00:00,2024-05-02 00:00:00+00:00,GOOGL,0.0037224879229962315,3.7224879229962315,0.0,3.7224879229962315
2024-04-25 00:00:00+00:00,2024-05-02 00:00:00+00:00,NVDA,0.0346306622158401,34.630662215840104,0.0,34.630662215840104
2024-04-26 00:00:00+00:00,2024-05-03 00:00:00+00:00,AMZN,0.0133719993555661,13.3719993555661,0.0,13.3719993555661
2024-04-26 00:00:00+00:00,2024-05-03 00:00:00+00:00,NVDA,0.03774107786589753,37.74107786589753,0.0,37.74107786589753
2024-04-29 00:00:00+00:00,2024-05-06 00:00:00+00:00,ROO,-1.483205474672733e-05,-0.01483205474672733,0.0,-0.01483205474672733
2024-04-29 00:00:00+00:00,2024-05-06 00:00:00+00:00,ITV,-0.003985397550369751,-3.9853975503697514,0.0,-3.9853975503697514
2024-04-30 00:00:00+00:00,2024-05-07 00:00:00+00:00,AMZN,-0.004026276753549385,-4.026276753549385,0.0,-4.026276753549385
2024-04-30 00:00:00+00:00,2024-05-07 00:00:00+00:00,GOOGL,-0.010912436778779955,-10.912436778779956,0.0,-10.912436778779956
2024-05-01 00:00:00+00:00,2024-05-08 00:00:00+00:00,NVDA,-0.018416717649050174,-18.416717649050174,0.0,-18.416717649050174
2024-05-01 00:00:00+00:00,2024-05-08 00:00:00+00:00,AMZN,0.007978723404255428,7.978723404255428,0.0,7.978723404255428
2024-05-02 00:00:00+00:00,2024-05-09 00:00:00+00:00,NVDA,0.012743727881342704,12.743727881342704,0.0,12.743727881342704
2024-05-02 00:00:00+00:00,2024-05-09 00:00:00+00:00,AAPL,-0.006897002226419757,-6.897002226419757,0.0,-6.897002226419757
2024-05-03 00:00:00+00:00,2024-05-10 00:00:00+00:00,NVDA,0.005798120785651006,5.798120785651006,0.0,5.798120785651006
2024-05-03 00:00:00+00:00,2024-05-10 00:00:00+00:00,GOOGL,0.0029040531774984224,2.9040531774984224,0.0,2.9040531774984224
2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,GOOGL,0.007096701457909305,7.096701457909305,0.0,7.096701457909305
2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,AAPL,0.00616728698621638,6.16728698621638,0.0,6.16728698621638
2024-05-07 00:00:00+00:00,2024-05-14 00:00:00+00:00,NVDA,0.03583753766379383,35.837537663793825,0.0,35.837537663793825
2024-05-07 00:00:00+00:00,2024-05-14 00:00:00+00:00,AAPL,0.012221496557852873,12.221496557852873,0.0,12.221496557852873
2024-05-08 00:00:00+00:00,2024-05-15 00:00:00+00:00,GOOGL,0.009674960875458938,9.674960875458938,0.0,9.674960875458938
2024-05-08 00:00:00+00:00,2024-05-15 00:00:00+00:00,MSFT,-0.004937422148407422,-4.937422148407422,0.0,-4.937422148407422
2024-05-09 00:00:00+00:00,2024-05-16 00:00:00+00:00,NVDA,-0.019924377257207415,-19.924377257207414,0.0,-19.924377257207414
2024-05-09 00:00:00+00:00,2024-05-16 00:00:00+00:00,GOOGL,0.010798040910400486,10.798040910400486,0.0,10.798040910400486
2024-05-10 00:00:00+00:00,2024-05-17 00:00:00+00:00,NVDA,0.024881810050282782,24.88181005028278,0.0,24.88181005028278
2024-05-10 00:00:00+00:00,2024-05-17 00:00:00+00:00,GOOGL,0.004885306457497185,4.885306457497185,0.0,4.885306457497185
