date,open,high,low,close,volume
1986-04-04 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-04-07 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-04-08 00:00:00+00:00,49.2325,49.2325,49.2325,49.2325,0.0
1986-04-09 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-04-10 00:00:00+00:00,49.2325,49.2325,49.2325,49.2325,0.0
1986-04-14 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-04-15 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-04-16 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-04-17 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-04-18 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-04-21 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-04-22 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-04-23 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-04-25 00:00:00+00:00,44.5453,44.5453,44.5453,44.5453,0.0
1986-04-28 00:00:00+00:00,45.215,45.215,45.215,45.215,0.0
1986-04-29 00:00:00+00:00,45.5523,45.5523,45.5523,45.5523,0.0
1986-04-30 00:00:00+00:00,45.8848,45.8848,45.8848,45.8848,0.0
1986-05-01 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-05-02 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-05-06 00:00:00+00:00,44.5453,44.5453,44.5453,44.5453,0.0
1986-05-07 00:00:00+00:00,44.2099,44.2099,44.2099,44.2099,0.0
1986-05-09 00:00:00+00:00,43.8755,43.8755,43.8755,43.8755,0.0
1986-05-12 00:00:00+00:00,44.2099,44.2099,44.2099,44.2099,0.0
1986-05-13 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-05-14 00:00:00+00:00,43.5411,43.5411,43.5411,43.5411,0.0
1986-05-16 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-05-19 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-05-20 00:00:00+00:00,43.5411,43.5411,43.5411,43.5411,0.0
1986-05-21 00:00:00+00:00,45.215,45.215,45.215,45.215,0.0
1986-05-22 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-05-27 00:00:00+00:00,44.5453,44.5453,44.5453,44.5453,0.0
1986-05-29 00:00:00+00:00,44.2099,44.2099,44.2099,44.2099,0.0
1986-05-30 00:00:00+00:00,43.8755,43.8755,43.8755,43.8755,0.0
1986-06-03 00:00:00+00:00,43.5411,43.5411,43.5411,43.5411,0.0
1986-06-05 00:00:00+00:00,43.8755,43.8755,43.8755,43.8755,0.0
1986-06-10 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-06-11 00:00:00+00:00,42.8704,42.8704,42.8704,42.8704,0.0
1986-06-17 00:00:00+00:00,42.537,42.537,42.537,42.537,0.0
1986-06-19 00:00:00+00:00,42.8704,42.8704,42.8704,42.8704,0.0
1986-06-20 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-06-23 00:00:00+00:00,42.8704,42.8704,42.8704,42.8704,0.0
1986-06-24 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-06-25 00:00:00+00:00,42.8704,42.8704,42.8704,42.8704,0.0
1986-06-26 00:00:00+00:00,43.2068,43.2068,43.2068,43.2068,0.0
1986-06-30 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-07-01 00:00:00+00:00,45.5523,45.5523,45.5523,45.5523,0.0
1986-07-02 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-07-03 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-07-04 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-07-08 00:00:00+00:00,46.5545,46.5545,46.5545,46.5545,0.0
1986-07-09 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-07-11 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-07-14 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-07-15 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-07-17 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-07-21 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-07-22 00:00:00+00:00,45.8848,45.8848,45.8848,45.8848,0.0
1986-07-28 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-07-29 00:00:00+00:00,46.5545,46.5545,46.5545,46.5545,0.0
1986-07-30 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-08-01 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-08-04 00:00:00+00:00,46.5545,46.5545,46.5545,46.5545,0.0
1986-08-05 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-08-06 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-08-07 00:00:00+00:00,46.5545,46.5545,46.5545,46.5545,0.0
1986-08-08 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-08-11 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-08-13 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-08-14 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-08-15 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-08-18 00:00:00+00:00,49.5688,49.5688,49.5688,49.5688,0.0
1986-08-19 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-08-26 00:00:00+00:00,49.2325,49.2325,49.2325,49.2325,0.0
1986-08-28 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-09-04 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-09-05 00:00:00+00:00,49.5688,49.5688,49.5688,49.5688,0.0
1986-09-08 00:00:00+00:00,49.2325,49.2325,49.2325,49.2325,0.0
1986-09-09 00:00:00+00:00,49.5688,49.5688,49.5688,49.5688,0.0
1986-09-10 00:00:00+00:00,48.5657,48.5657,48.5657,48.5657,0.0
1986-09-11 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-09-12 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-09-15 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-09-16 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-09-17 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-09-18 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-09-19 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-09-24 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-09-25 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-09-26 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-10-01 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-10-02 00:00:00+00:00,46.8899,46.8899,46.8899,46.8899,0.0
1986-10-06 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-10-08 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-10-09 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-10-14 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-10-16 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-10-20 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-10-22 00:00:00+00:00,45.5523,45.5523,45.5523,45.5523,0.0
1986-10-23 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-10-24 00:00:00+00:00,45.215,45.215,45.215,45.215,0.0
1986-10-27 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-10-28 00:00:00+00:00,44.2099,44.2099,44.2099,44.2099,0.0
1986-10-29 00:00:00+00:00,44.712,44.712,44.712,44.712,0.0
1986-10-30 00:00:00+00:00,44.3776,44.3776,44.3776,44.3776,0.0
1986-10-31 00:00:00+00:00,45.3827,45.3827,45.3827,45.3827,0.0
1986-11-03 00:00:00+00:00,45.8848,45.8848,45.8848,45.8848,0.0
1986-11-04 00:00:00+00:00,46.2201,46.2201,46.2201,46.2201,0.0
1986-11-05 00:00:00+00:00,46.5545,46.5545,46.5545,46.5545,0.0
1986-11-06 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-11-07 00:00:00+00:00,48.5657,48.5657,48.5657,48.5657,0.0
1986-11-11 00:00:00+00:00,48.9001,48.9001,48.9001,48.9001,0.0
1986-11-12 00:00:00+00:00,48.5657,48.5657,48.5657,48.5657,0.0
1986-11-13 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-11-17 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-11-18 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-11-19 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-11-24 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-11-25 00:00:00+00:00,44.8816,44.8816,44.8816,44.8816,0.0
1986-11-26 00:00:00+00:00,47.391,47.391,47.391,47.391,0.0
1986-11-27 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-12-01 00:00:00+00:00,47.2252,47.2252,47.2252,47.2252,0.0
1986-12-02 00:00:00+00:00,47.5596,47.5596,47.5596,47.5596,0.0
1986-12-08 00:00:00+00:00,48.5657,48.5657,48.5657,48.5657,0.0
1986-12-09 00:00:00+00:00,48.0636,48.0636,48.0636,48.0636,0.0
1986-12-10 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-12-11 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-12-15 00:00:00+00:00,47.894,47.894,47.894,47.894,0.0
1986-12-18 00:00:00+00:00,48.2294,48.2294,48.2294,48.2294,0.0
1986-12-22 00:00:00+00:00,48.5657,48.5657,48.5657,48.5657,0.0
1986-12-23 00:00:00+00:00,48.7324,48.7324,48.7324,48.7324,0.0
1986-12-30 00:00:00+00:00,49.0668,49.0668,49.0668,49.0668,0.0
1987-01-02 00:00:00+00:00,49.7355,49.7355,49.7355,49.7355,0.0
1987-01-05 00:00:00+00:00,49.5688,49.5688,49.5688,49.5688,0.0
1987-01-07 00:00:00+00:00,50.5739,50.5739,50.5739,50.5739,0.0
1987-01-08 00:00:00+00:00,50.2386,50.2386,50.2386,50.2386,0.0
1987-01-12 00:00:00+00:00,51.2447,51.2447,51.2447,51.2447,0.0
1987-01-14 00:00:00+00:00,51.076,51.076,51.076,51.076,0.0
1987-01-15 00:00:00+00:00,51.9144,51.9144,51.9144,51.9144,0.0
1987-01-16 00:00:00+00:00,53.2549,53.2549,53.2549,53.2549,0.0
1987-01-19 00:00:00+00:00,53.4206,53.4206,53.4206,53.4206,0.0
1987-01-20 00:00:00+00:00,54.0903,54.0903,54.0903,54.0903,0.0
1987-01-21 00:00:00+00:00,53.9236,53.9236,53.9236,53.9236,0.0
1987-01-22 00:00:00+00:00,54.4257,54.4257,54.4257,54.4257,0.0
1987-01-23 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,0.0
1987-01-26 00:00:00+00:00,55.4308,55.4308,55.4308,55.4308,562444.59772974
1987-01-27 00:00:00+00:00,57.1057,57.1057,57.1057,57.1057,1927743.4518621
1987-01-28 00:00:00+00:00,58.6128,58.6128,58.6128,58.6128,2948314.3593605
1987-01-30 00:00:00+00:00,55.9319,55.9319,55.9319,55.9319,6690401.8741844
1987-02-02 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,2041138.7377008
1987-02-03 00:00:00+00:00,54.0903,54.0903,54.0903,54.0903,1133963.116041
1987-02-04 00:00:00+00:00,53.9236,53.9236,53.9236,53.9236,929852.21699057
1987-02-05 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,1474159.231211
1987-02-09 00:00:00+00:00,54.5924,54.5924,54.5924,54.5924,2154537.1008356
1987-02-10 00:00:00+00:00,53.2549,53.2549,53.2549,53.2549,1927743.4518621
1987-02-11 00:00:00+00:00,53.4206,53.4206,53.4206,53.4206,814185.886593
1987-02-12 00:00:00+00:00,53.2549,53.2549,53.2549,53.2549,868617.10089774
1987-02-16 00:00:00+00:00,54.0903,54.0903,54.0903,54.0903,1082937.4428092
1987-02-17 00:00:00+00:00,54.5924,54.5924,54.5924,54.5924,774499.02390925
1987-02-18 00:00:00+00:00,54.9287,54.9287,54.9287,54.9287,1247361.4791759
1987-02-19 00:00:00+00:00,55.4308,55.4308,55.4308,55.4308,2721517.6330908
1987-02-20 00:00:00+00:00,55.9319,55.9319,55.9319,55.9319,652031.86901974
1987-02-23 00:00:00+00:00,55.7671,55.7671,55.7671,55.7671,1927743.4518621
1987-02-24 00:00:00+00:00,55.5985,55.5985,55.5985,55.5985,1247361.4791759
1987-02-25 00:00:00+00:00,56.2682,56.2682,56.2682,56.2682,1360757.79078
1987-02-26 00:00:00+00:00,56.937,56.937,56.937,56.937,2834915.9962256
1987-03-03 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,907174.59589436
1987-03-04 00:00:00+00:00,58.6128,58.6128,58.6128,58.6128,3175108.0083341
1987-03-05 00:00:00+00:00,58.9472,58.9472,58.9472,58.9472,3061712.7224954
1987-03-06 00:00:00+00:00,58.6128,58.6128,58.6128,58.6128,348120.15275676
1987-03-09 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,85044.156406927
1987-03-10 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,1247361.4791759
1987-03-11 00:00:00+00:00,55.5985,55.5985,55.5985,55.5985,2381332.80134
1987-03-12 00:00:00+00:00,54.7601,54.7601,54.7601,54.7601,1360757.79078
1987-03-13 00:00:00+00:00,54.4257,54.4257,54.4257,54.4257,1133963.116041
1987-03-16 00:00:00+00:00,54.5924,54.5924,54.5924,54.5924,2041138.7377008
1987-03-17 00:00:00+00:00,55.0964,55.0964,55.0964,55.0964,434308.03756618
1987-03-18 00:00:00+00:00,55.7671,55.7671,55.7671,55.7671,3401905.7603692
1987-03-19 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,1360757.79078
1987-03-20 00:00:00+00:00,55.9319,55.9319,55.9319,55.9319,4195675.8385364
1987-03-23 00:00:00+00:00,56.6036,56.6036,56.6036,56.6036,1131701.3033706
1987-03-24 00:00:00+00:00,58.2775,58.2775,58.2775,58.2775,3401905.7603692
1987-03-25 00:00:00+00:00,58.7795,58.7795,58.7795,58.7795,890162.27701067
1987-03-26 00:00:00+00:00,58.4461,58.4461,58.4461,58.4461,452450.74990237
1987-03-27 00:00:00+00:00,58.2775,58.2775,58.2775,58.2775,358327.54408697
1987-03-30 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,1474159.231211
1987-03-31 00:00:00+00:00,57.6067,57.6067,57.6067,57.6067,469463.06878606
1987-04-01 00:00:00+00:00,56.6036,56.6036,56.6036,56.6036,1814349.1917887
1987-04-02 00:00:00+00:00,56.7713,56.7713,56.7713,56.7713,2608129.5276097
1987-04-03 00:00:00+00:00,55.9319,55.9319,55.9319,55.9319,1133963.116041
1987-04-06 00:00:00+00:00,55.7671,55.7671,55.7671,55.7671,197306.99726237
1987-04-07 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,1044384.0508741
1987-04-08 00:00:00+00:00,55.0964,55.0964,55.0964,55.0964,201838.82872623
1987-04-09 00:00:00+00:00,55.2621,55.2621,55.2621,55.2621,1360757.79078
1987-04-10 00:00:00+00:00,54.5924,54.5924,54.5924,54.5924,230193.03545418
1987-04-13 00:00:00+00:00,53.2549,53.2549,53.2549,53.2549,1122630.4600852
1987-04-14 00:00:00+00:00,52.2488,52.2488,52.2488,52.2488,1927743.4518621
1987-04-15 00:00:00+00:00,51.2447,51.2447,51.2447,51.2447,1587556.5685805
1987-04-16 00:00:00+00:00,50.9093,50.9093,50.9093,50.9093,1133963.116041
1987-04-21 00:00:00+00:00,49.9919,49.9919,49.9919,49.9919,1474159.231211
1987-04-23 00:00:00+00:00,50.7436,50.7436,50.7436,50.7436,2948314.3593605
1987-04-24 00:00:00+00:00,51.4123,51.4123,51.4123,51.4123,1700950.8286538
1987-04-27 00:00:00+00:00,51.2447,51.2447,51.2447,51.2447,348120.15275676
1987-04-28 00:00:00+00:00,52.0801,52.0801,52.0801,52.0801,1927743.4518621
1987-04-29 00:00:00+00:00,53.0862,53.0862,53.0862,53.0862,2608129.5276097
1987-04-30 00:00:00+00:00,54.6811,54.6811,54.6811,54.6811,10319125.901896
1987-05-05 00:00:00+00:00,54.4257,54.4257,54.4257,54.4257,2721517.6330908
1987-05-06 00:00:00+00:00,54.1791,54.1791,54.1791,54.1791,1133963.116041
1987-05-07 00:00:00+00:00,53.755,53.755,53.755,53.755,2834915.9962256
1987-05-08 00:00:00+00:00,55.7671,55.7671,55.7671,55.7671,4649268.2653105
1987-05-11 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,2721517.6330908
1987-05-12 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,1128296.7880631
1987-05-13 00:00:00+00:00,57.6945,57.6945,57.6945,57.6945,985419.97934011
1987-05-14 00:00:00+00:00,58.6128,58.6128,58.6128,58.6128,4082284.6557592
1987-05-15 00:00:00+00:00,59.4493,59.4493,59.4493,59.4493,3061712.7224954
1987-05-18 00:00:00+00:00,60.119,60.119,60.119,60.119,1133963.116041
1987-05-19 00:00:00+00:00,61.2918,61.2918,61.2918,61.2918,6236809.4474103
1987-05-20 00:00:00+00:00,59.6179,59.6179,59.6179,59.6179,4535870.927941
1987-05-21 00:00:00+00:00,59.536,59.536,59.536,59.536,791508.26549679
1987-05-22 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,5896627.6929557
1987-05-26 00:00:00+00:00,58.4461,58.4461,58.4461,58.4461,2041138.7377008
1987-05-27 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,23806.988783331
1987-05-29 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,4649268.2653105
1987-06-01 00:00:00+00:00,59.2835,59.2835,59.2835,59.2835,1133963.116041
1987-06-02 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,3628695.3062813
1987-06-03 00:00:00+00:00,59.2835,59.2835,59.2835,59.2835,1009232.0969504
1987-06-04 00:00:00+00:00,58.2775,58.2775,58.2775,58.2775,613474.37402312
1987-06-05 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,478532.88630608
1987-06-08 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,644091.41918684
1987-06-09 00:00:00+00:00,58.9472,58.9472,58.9472,58.9472,1133963.116041
1987-06-10 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,1927743.4518621
1987-06-11 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,1062527.7889757
1987-06-12 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,974078.09149586
1987-06-16 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,128137.58592894
1987-06-17 00:00:00+00:00,58.2775,58.2775,58.2775,58.2775,460387.09667374
1987-06-18 00:00:00+00:00,58.3671,58.3671,58.3671,58.3671,259673.53257309
1987-06-19 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,682648.91418347
1987-06-22 00:00:00+00:00,56.7713,56.7713,56.7713,56.7713,898103.75260895
1987-06-23 00:00:00+00:00,56.937,56.937,56.937,56.937,1927743.4518621
1987-06-24 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,1927743.4518621
1987-06-25 00:00:00+00:00,57.9431,57.9431,57.9431,57.9431,826662.27095129
1987-06-26 00:00:00+00:00,59.2835,59.2835,59.2835,59.2835,2948314.3593605
1987-06-29 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,590792.64986538
1987-06-30 00:00:00+00:00,59.7837,59.7837,59.7837,59.7837,2267933.4124397
1987-07-01 00:00:00+00:00,60.9584,60.9584,60.9584,60.9584,2834915.9962256
1987-07-02 00:00:00+00:00,60.7888,60.7888,60.7888,60.7888,376475.38525008
1987-07-03 00:00:00+00:00,62.1282,62.1282,62.1282,62.1282,2608129.5276097
1987-07-06 00:00:00+00:00,62.2969,62.2969,62.2969,62.2969,2948314.3593605
1987-07-07 00:00:00+00:00,60.2877,60.2877,60.2877,60.2877,5443043.4723046
1987-07-08 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,2891614.1520277
1987-07-13 00:00:00+00:00,58.7795,58.7795,58.7795,58.7795,647494.90872897
1987-07-14 00:00:00+00:00,58.4461,58.4461,58.4461,58.4461,531827.55256601
1987-07-15 00:00:00+00:00,59.4493,59.4493,59.4493,59.4493,1360757.79078
1987-07-16 00:00:00+00:00,59.9513,59.9513,59.9513,59.9513,850475.41432692
1987-07-17 00:00:00+00:00,60.119,60.119,60.119,60.119,1133963.116041
1987-07-20 00:00:00+00:00,60.4544,60.4544,60.4544,60.4544,1700950.8286538
1987-07-21 00:00:00+00:00,60.119,60.119,60.119,60.119,1247361.4791759
1987-07-22 00:00:00+00:00,59.6179,59.6179,59.6179,59.6179,419564.71171057
1987-07-23 00:00:00+00:00,58.4461,58.4461,58.4461,58.4461,1474159.231211
1987-07-24 00:00:00+00:00,57.7734,57.7734,57.7734,57.7734,1247361.4791759
1987-07-27 00:00:00+00:00,57.441,57.441,57.441,57.441,486467.18154668
1987-07-28 00:00:00+00:00,57.2714,57.2714,57.2714,57.2714,561310.1012157
1987-07-29 00:00:00+00:00,58.6128,58.6128,58.6128,58.6128,2721517.6330908
1987-07-30 00:00:00+00:00,59.1129,59.1129,59.1129,59.1129,2494729.1129441
1987-08-03 00:00:00+00:00,58.1098,58.1098,58.1098,58.1098,1133963.116041
1987-08-04 00:00:00+00:00,56.7713,56.7713,56.7713,56.7713,1587556.5685805
1987-08-05 00:00:00+00:00,56.6036,56.6036,56.6036,56.6036,92979.47741291
1987-08-06 00:00:00+00:00,55.5985,55.5985,55.5985,55.5985,1133963.116041
1987-08-07 00:00:00+00:00,55.0964,55.0964,55.0964,55.0964,695123.24701099
1987-08-10 00:00:00+00:00,53.5883,53.5883,53.5883,53.5883,3401905.7603692
1987-08-11 00:00:00+00:00,54.3458,54.3458,54.3458,54.3458,969541.13120508
1987-08-12 00:00:00+00:00,54.7601,54.7601,54.7601,54.7601,2041138.7377008
1987-08-13 00:00:00+00:00,53.9236,53.9236,53.9236,53.9236,2041138.7377008
1987-08-14 00:00:00+00:00,54.0903,54.0903,54.0903,54.0903,1474159.231211
1987-08-17 00:00:00+00:00,53.2549,53.2549,53.2549,53.2549,1814349.1917887
1987-08-18 00:00:00+00:00,52.7509,52.7509,52.7509,52.7509,638425.09120894
1987-08-19 00:00:00+00:00,51.2447,51.2447,51.2447,51.2447,3401905.7603692
1987-08-20 00:00:00+00:00,51.6668,51.6668,51.6668,51.6668,1700950.8286538
1987-08-21 00:00:00+00:00,52.2488,52.2488,52.2488,52.2488,1700950.8286538
1987-08-24 00:00:00+00:00,53.0862,53.0862,53.0862,53.0862,336782.36797404
1987-08-25 00:00:00+00:00,53.5883,53.5883,53.5883,53.5883,478532.88630608
1987-08-26 00:00:00+00:00,54.258,54.258,54.258,54.258,1019437.4367498
1987-08-27 00:00:00+00:00,53.5883,53.5883,53.5883,53.5883,69166.334037279
1987-08-28 00:00:00+00:00,54.0903,54.0903,54.0903,54.0903,155352.16731593
1987-09-02 00:00:00+00:00,54.4257,54.4257,54.4257,54.4257,1360757.79078
