entry_time,exit_time,entry_price,exit_price,gross_ret,gross_pnl,fees,net_pnl,symbol
2025-06-06 22:30:00+00:00,2025-06-07 04:30:00+00:00,104357.27,104701.0,0.003293781065756089,3.293781065756089,9.999999999999999e-05,3.293681065756089,BTC/USDT
2025-06-07 05:30:00+00:00,2025-06-07 11:30:00+00:00,104815.27,105216.37,0.003826732498041471,3.826732498041471,9.999999999999999e-05,3.8266324980414708,BTC/USDT
2025-06-07 12:30:00+00:00,2025-06-07 18:30:00+00:00,105299.0,105761.3,0.004390355084093894,4.390355084093893,9.999999999999999e-05,4.390255084093893,BTC/USDT
2025-06-07 20:00:00+00:00,2025-06-08 02:00:00+00:00,105725.91,105690.32,-0.0003366251470429198,-0.3366251470429198,9.999999999999999e-05,-0.3367251470429198,BTC/USDT
2025-06-08 03:00:00+00:00,2025-06-08 09:00:00+00:00,105441.86,105373.82,-0.0006452845198291608,-0.6452845198291608,9.999999999999999e-05,-0.6453845198291608,BTC/USDT
2025-06-08 10:00:00+00:00,2025-06-08 16:00:00+00:00,105140.0,105984.53,0.008032432946547449,8.032432946547448,9.999999999999999e-05,8.032332946547449,BTC/USDT
2025-06-08 23:30:00+00:00,2025-06-09 05:30:00+00:00,105675.5,105431.0,-0.0023136867107323837,-2.3136867107323837,9.999999999999999e-05,-2.313786710732384,BTC/USDT
2025-06-09 08:30:00+00:00,2025-06-09 14:30:00+00:00,105542.92,107576.03,0.019263348029408326,19.263348029408327,9.999999999999999e-05,19.263248029408327,BTC/USDT
2025-06-09 16:00:00+00:00,2025-06-09 22:00:00+00:00,107635.91,109973.74,0.021719795930558877,21.719795930558877,9.999999999999999e-05,21.719695930558878,BTC/USDT
2025-06-09 23:30:00+00:00,2025-06-10 05:30:00+00:00,110037.41,109415.1,-0.005655440272540018,-5.655440272540018,9.999999999999999e-05,-5.6555402725400175,BTC/USDT
2025-06-10 14:30:00+00:00,2025-06-10 20:30:00+00:00,108832.77,109537.41,0.0064745204959866355,6.474520495986636,9.999999999999999e-05,6.474420495986636,BTC/USDT
2025-06-10 21:30:00+00:00,2025-06-11 03:30:00+00:00,109793.23,109768.55,-0.00022478617306361253,-0.22478617306361254,9.999999999999999e-05,-0.22488617306361253,BTC/USDT
2025-06-11 06:00:00+00:00,2025-06-11 12:00:00+00:00,109468.04,109252.1,-0.0019726305504326907,-1.9726305504326906,9.999999999999999e-05,-1.9727305504326906,BTC/USDT
2025-06-11 13:30:00+00:00,2025-06-11 19:30:00+00:00,109810.22,108892.0,-0.00836188107081473,-8.36188107081473,9.999999999999999e-05,-8.36198107081473,BTC/USDT
2025-06-11 21:30:00+00:00,2025-06-12 03:30:00+00:00,108849.06,107882.26,-0.008882024337187688,-8.882024337187689,9.999999999999999e-05,-8.882124337187689,BTC/USDT
2025-06-12 04:30:00+00:00,2025-06-12 10:30:00+00:00,107614.86,107285.49,-0.003060636793097118,-3.0606367930971183,9.999999999999999e-05,-3.0607367930971185,BTC/USDT
2025-06-12 11:30:00+00:00,2025-06-12 17:30:00+00:00,107029.37,108165.42,0.010614376222152881,10.614376222152881,9.999999999999999e-05,10.614276222152881,BTC/USDT
2025-06-12 18:30:00+00:00,2025-06-13 00:30:00+00:00,107792.55,103721.52,-0.037767266847291384,-37.76726684729138,9.999999999999999e-05,-37.767366847291385,BTC/USDT
2025-06-13 01:30:00+00:00,2025-06-13 07:30:00+00:00,103251.6,104790.77,0.014906984492249982,14.906984492249983,9.999999999999999e-05,14.906884492249983,BTC/USDT
2025-06-13 09:00:00+00:00,2025-06-13 15:00:00+00:00,104739.44,104970.74,0.002208337184159118,2.208337184159118,9.999999999999999e-05,2.2082371841591177,BTC/USDT
2025-06-13 16:00:00+00:00,2025-06-13 22:00:00+00:00,105436.87,105612.58,0.0016664948418898095,1.6664948418898096,9.999999999999999e-05,1.6663948418898096,BTC/USDT
2025-06-13 23:00:00+00:00,2025-06-14 05:00:00+00:00,105751.29,105371.08,-0.003595322572424335,-3.595322572424335,9.999999999999999e-05,-3.595422572424335,BTC/USDT
2025-06-14 06:00:00+00:00,2025-06-14 12:00:00+00:00,105288.3,105082.01,-0.0019592870242943245,-1.9592870242943246,9.999999999999999e-05,-1.9593870242943245,BTC/USDT
2025-06-14 13:30:00+00:00,2025-06-14 19:30:00+00:00,104934.22,104914.42,-0.00018868963813713878,-0.18868963813713877,9.999999999999999e-05,-0.18878963813713875,BTC/USDT
2025-06-14 20:30:00+00:00,2025-06-15 02:30:00+00:00,104648.51,105596.81,0.009061763038957773,9.061763038957773,9.999999999999999e-05,9.061663038957773,BTC/USDT
2025-06-15 04:00:00+00:00,2025-06-15 10:00:00+00:00,105473.54,104915.15,-0.005294124004940001,-5.294124004940001,9.999999999999999e-05,-5.294224004940001,BTC/USDT
2025-06-15 11:00:00+00:00,2025-06-15 17:00:00+00:00,105119.99,105567.24,0.00425466174416493,4.25466174416493,9.999999999999999e-05,4.25456174416493,BTC/USDT
2025-06-15 18:30:00+00:00,2025-06-16 00:30:00+00:00,105534.9,105470.16,-0.000613446357555564,-0.613446357555564,9.999999999999999e-05,-0.613546357555564,BTC/USDT
2025-06-16 01:30:00+00:00,2025-06-16 07:30:00+00:00,105100.78,106862.03,0.01675772529946971,16.757725299469712,9.999999999999999e-05,16.757625299469712,BTC/USDT
2025-06-16 08:30:00+00:00,2025-06-16 14:30:00+00:00,106975.75,107356.0,0.0035545439036417134,3.5545439036417132,9.999999999999999e-05,3.554443903641713,BTC/USDT
2025-06-16 15:30:00+00:00,2025-06-16 21:30:00+00:00,107486.29,108633.92,0.010676989595603353,10.676989595603352,9.999999999999999e-05,10.676889595603352,BTC/USDT
2025-06-16 23:00:00+00:00,2025-06-17 05:00:00+00:00,107700.01,107333.64,-0.0034017638438473253,-3.401763843847325,9.999999999999999e-05,-3.4018638438473254,BTC/USDT
2025-06-17 07:00:00+00:00,2025-06-17 13:00:00+00:00,106832.92,105506.99,-0.012411249266611761,-12.411249266611762,9.999999999999999e-05,-12.411349266611762,BTC/USDT
2025-06-17 14:00:00+00:00,2025-06-17 20:00:00+00:00,105349.28,104686.12,-0.006294869789333192,-6.294869789333192,9.999999999999999e-05,-6.294969789333192,BTC/USDT
2025-06-17 21:00:00+00:00,2025-06-18 03:00:00+00:00,104362.39,104856.06,0.0047303439486197875,4.730343948619788,9.999999999999999e-05,4.730243948619788,BTC/USDT
2025-06-18 04:00:00+00:00,2025-06-18 10:00:00+00:00,105184.84,104697.02,-0.004637740571740114,-4.637740571740114,9.999999999999999e-05,-4.637840571740114,BTC/USDT
2025-06-18 11:00:00+00:00,2025-06-18 17:00:00+00:00,104266.18,104426.93,0.0015417271448901265,1.5417271448901264,9.999999999999999e-05,1.5416271448901264,BTC/USDT
2025-06-18 18:00:00+00:00,2025-06-19 00:00:00+00:00,104332.0,104886.79,0.005317543994172388,5.317543994172388,9.999999999999999e-05,5.317443994172388,BTC/USDT
2025-06-19 01:30:00+00:00,2025-06-19 07:30:00+00:00,104780.0,104732.0,-0.0004581026913533117,-0.45810269135331166,9.999999999999999e-05,-0.45820269135331165,BTC/USDT
2025-06-19 08:30:00+00:00,2025-06-19 14:30:00+00:00,104876.51,104610.41,-0.0025372697851977653,-2.5372697851977652,9.999999999999999e-05,-2.5373697851977655,BTC/USDT
2025-06-19 15:30:00+00:00,2025-06-19 21:30:00+00:00,104297.22,104326.49,0.0002806402701817371,0.2806402701817371,9.999999999999999e-05,0.2805402701817371,BTC/USDT
2025-06-20 01:00:00+00:00,2025-06-20 07:00:00+00:00,104692.74,104719.86,0.0002590437503115817,0.2590437503115817,9.999999999999999e-05,0.25894375031158173,BTC/USDT
2025-06-20 09:30:00+00:00,2025-06-20 15:30:00+00:00,105827.89,104262.08,-0.014795816112368845,-14.795816112368845,9.999999999999999e-05,-14.795916112368845,BTC/USDT
2025-06-20 17:00:00+00:00,2025-06-20 23:00:00+00:00,103670.61,103107.12,-0.005435388100832099,-5.435388100832099,9.999999999999999e-05,-5.4354881008320985,BTC/USDT
2025-06-21 00:00:00+00:00,2025-06-21 06:00:00+00:00,103297.98,103421.21,0.0011929565321607497,1.1929565321607498,9.999999999999999e-05,1.1928565321607498,BTC/USDT
2025-06-21 07:00:00+00:00,2025-06-21 13:00:00+00:00,103572.69,103807.7,0.0022690344336909157,2.2690344336909156,9.999999999999999e-05,2.2689344336909154,BTC/USDT
2025-06-21 14:30:00+00:00,2025-06-21 20:30:00+00:00,103399.15,102433.0,-0.00934388725632652,-9.34388725632652,9.999999999999999e-05,-9.34398725632652,BTC/USDT
2025-06-21 21:30:00+00:00,2025-06-22 03:30:00+00:00,101848.0,102158.05,0.0030442424004399,3.0442424004399,9.999999999999999e-05,3.0441424004399,BTC/USDT
2025-06-22 04:30:00+00:00,2025-06-22 10:30:00+00:00,102522.22,102425.43,-0.000944088023064738,-0.9440880230647379,9.999999999999999e-05,-0.9441880230647379,BTC/USDT
2025-06-22 11:30:00+00:00,2025-06-22 17:30:00+00:00,102640.0,99519.99,-0.030397603273577503,-30.397603273577502,9.999999999999999e-05,-30.397703273577502,BTC/USDT
2025-06-22 19:30:00+00:00,2025-06-23 01:30:00+00:00,99093.13,100610.94,0.015317005326201701,15.3170053262017,9.999999999999999e-05,15.3169053262017,BTC/USDT
2025-06-23 03:30:00+00:00,2025-06-23 09:30:00+00:00,101143.17,101513.81,0.0036645084388792584,3.6645084388792584,9.999999999999999e-05,3.664408438879258,BTC/USDT
2025-06-23 10:30:00+00:00,2025-06-23 16:30:00+00:00,101367.73,100272.17,-0.010807778767463746,-10.807778767463747,9.999999999999999e-05,-10.807878767463746,BTC/USDT
2025-06-23 17:30:00+00:00,2025-06-23 23:30:00+00:00,102080.74,105449.11,0.032997115812444106,32.99711581244411,9.999999999999999e-05,32.997015812444104,BTC/USDT
2025-06-24 01:00:00+00:00,2025-06-24 07:00:00+00:00,105132.59,105655.23,0.004971246309065528,4.971246309065528,9.999999999999999e-05,4.971146309065528,BTC/USDT
2025-06-24 08:00:00+00:00,2025-06-24 14:00:00+00:00,104933.74,105065.45,0.0012551730263306335,1.2551730263306335,9.999999999999999e-05,1.2550730263306336,BTC/USDT
2025-06-24 16:00:00+00:00,2025-06-24 22:00:00+00:00,105244.72,105989.04,0.007072278780351094,7.072278780351094,9.999999999999999e-05,7.072178780351094,BTC/USDT
2025-06-24 23:30:00+00:00,2025-06-25 05:30:00+00:00,105837.9,106144.29,0.0028948987083076993,2.894898708307699,9.999999999999999e-05,2.894798708307699,BTC/USDT
2025-06-25 10:00:00+00:00,2025-06-25 16:00:00+00:00,106628.05,107027.99,0.0037507954051490423,3.7507954051490424,9.999999999999999e-05,3.750695405149042,BTC/USDT
2025-06-25 17:00:00+00:00,2025-06-25 23:00:00+00:00,107139.81,107275.01,0.0012619025551753088,1.2619025551753087,9.999999999999999e-05,1.2618025551753087,BTC/USDT
2025-06-26 00:30:00+00:00,2025-06-26 06:30:00+00:00,107424.77,107698.91,0.00255192540789242,2.55192540789242,9.999999999999999e-05,2.55182540789242,BTC/USDT
2025-06-26 10:00:00+00:00,2025-06-26 16:00:00+00:00,107325.13,107313.61,-0.00010733739619047351,-0.10733739619047351,9.999999999999999e-05,-0.10743739619047352,BTC/USDT
2025-06-26 17:00:00+00:00,2025-06-26 23:00:00+00:00,107196.06,106992.59,-0.0018981108074308064,-1.8981108074308064,9.999999999999999e-05,-1.8982108074308064,BTC/USDT
2025-06-27 00:00:00+00:00,2025-06-27 06:00:00+00:00,106947.06,107267.73,0.0029983993949903648,2.998399394990365,9.999999999999999e-05,2.9982993949903647,BTC/USDT
2025-06-27 07:30:00+00:00,2025-06-27 13:30:00+00:00,107344.0,106702.29,-0.005978070502310389,-5.978070502310389,9.999999999999999e-05,-5.978170502310388,BTC/USDT
2025-06-27 14:30:00+00:00,2025-06-27 20:30:00+00:00,106498.66,107033.33,0.005020438754816241,5.020438754816241,9.999999999999999e-05,5.020338754816241,BTC/USDT
2025-06-27 22:00:00+00:00,2025-06-28 04:00:00+00:00,107052.01,107300.13,0.0023177519039578043,2.317751903957804,9.999999999999999e-05,2.317651903957804,BTC/USDT
2025-06-28 05:00:00+00:00,2025-06-28 11:00:00+00:00,107191.2,107274.41,0.0007762764107501959,0.7762764107501959,9.999999999999999e-05,0.7761764107501959,BTC/USDT
2025-06-28 12:00:00+00:00,2025-06-28 18:00:00+00:00,107373.39,107465.13,0.0008544016352655462,0.8544016352655461,9.999999999999999e-05,0.8543016352655461,BTC/USDT
2025-06-28 19:00:00+00:00,2025-06-29 01:00:00+00:00,107318.0,107475.91,0.001471421383178996,1.471421383178996,9.999999999999999e-05,1.471321383178996,BTC/USDT
2025-06-29 02:00:00+00:00,2025-06-29 08:00:00+00:00,107311.0,107402.17,0.0008495867152481875,0.8495867152481875,9.999999999999999e-05,0.8494867152481875,BTC/USDT
2025-06-29 13:30:00+00:00,2025-06-29 19:30:00+00:00,108111.04,107546.84,-0.005218708468626304,-5.218708468626304,9.999999999999999e-05,-5.218808468626304,BTC/USDT
2025-06-29 20:30:00+00:00,2025-06-30 02:30:00+00:00,107478.98,108587.99,0.01031838969815316,10.31838969815316,9.999999999999999e-05,10.31828969815316,BTC/USDT
2025-06-30 07:00:00+00:00,2025-06-30 13:00:00+00:00,107571.73,107570.59,-1.0597579866005854e-05,-0.010597579866005855,9.999999999999999e-05,-0.010697579866005854,BTC/USDT
2025-06-30 14:30:00+00:00,2025-06-30 20:30:00+00:00,107328.49,107569.56,0.0022460951421192305,2.2460951421192306,9.999999999999999e-05,2.2459951421192303,BTC/USDT
2025-06-30 21:30:00+00:00,2025-07-01 03:30:00+00:00,107351.87,107212.69,-0.001296484169302249,-1.2964841693022489,9.999999999999999e-05,-1.2965841693022488,BTC/USDT
2025-07-01 04:30:00+00:00,2025-07-01 10:30:00+00:00,107076.2,106470.5,-0.005656719233592499,-5.656719233592499,9.999999999999999e-05,-5.656819233592499,BTC/USDT
2025-07-01 11:30:00+00:00,2025-07-01 17:30:00+00:00,106491.55,106207.26,-0.0026696014848127214,-2.669601484812721,9.999999999999999e-05,-2.6697014848127214,BTC/USDT
2025-07-01 18:30:00+00:00,2025-07-02 00:30:00+00:00,105849.12,105622.7,-0.0021390824978044054,-2.1390824978044054,9.999999999999999e-05,-2.1391824978044056,BTC/USDT
2025-07-02 01:30:00+00:00,2025-07-02 07:30:00+00:00,105618.5,106879.61,0.01194023774244096,11.94023774244096,9.999999999999999e-05,11.94013774244096,BTC/USDT
2025-07-02 08:30:00+00:00,2025-07-02 14:30:00+00:00,107630.88,107850.6,0.0020414215697205224,2.0414215697205225,9.999999999999999e-05,2.0413215697205223,BTC/USDT
2025-07-02 16:00:00+00:00,2025-07-02 22:00:00+00:00,108737.75,109441.79,0.006474660364040948,6.474660364040948,9.999999999999999e-05,6.474560364040948,BTC/USDT
2025-07-02 23:00:00+00:00,2025-07-03 05:00:00+00:00,109142.0,108790.0,-0.003225156218504334,-3.225156218504334,9.999999999999999e-05,-3.225256218504334,BTC/USDT
2025-07-03 06:30:00+00:00,2025-07-03 12:30:00+00:00,109449.99,109608.96,0.0014524441710775959,1.452444171077596,9.999999999999999e-05,1.452344171077596,BTC/USDT
2025-07-03 20:00:00+00:00,2025-07-04 02:00:00+00:00,109803.41,109500.01,-0.0027631200160360115,-2.7631200160360114,9.999999999999999e-05,-2.7632200160360116,BTC/USDT
2025-07-04 04:00:00+00:00,2025-07-04 10:00:00+00:00,109235.58,108997.6,-0.002178594190647369,-2.178594190647369,9.999999999999999e-05,-2.178694190647369,BTC/USDT
2025-07-04 11:00:00+00:00,2025-07-04 17:00:00+00:00,108899.73,107636.99,-0.011595437380790483,-11.595437380790482,9.999999999999999e-05,-11.595537380790482,BTC/USDT
2025-07-04 18:00:00+00:00,2025-07-05 00:00:00+00:00,107875.37,107984.25,0.0010093128765167123,1.0093128765167123,9.999999999999999e-05,1.0092128765167123,BTC/USDT
2025-07-05 01:00:00+00:00,2025-07-05 07:00:00+00:00,108196.0,108270.82,0.0006915227919701928,0.6915227919701928,9.999999999999999e-05,0.6914227919701929,BTC/USDT
2025-07-05 08:00:00+00:00,2025-07-05 14:00:00+00:00,108053.46,108126.0,0.0006713343561603079,0.6713343561603079,9.999999999999999e-05,0.6712343561603079,BTC/USDT
2025-07-05 15:00:00+00:00,2025-07-05 21:00:00+00:00,108193.23,108096.74,-0.0008918302928934711,-0.8918302928934712,9.999999999999999e-05,-0.8919302928934711,BTC/USDT
2025-07-05 22:00:00+00:00,2025-07-06 04:00:00+00:00,108089.99,108050.49,-0.0003654362443737852,-0.36543624437378525,9.999999999999999e-05,-0.36553624437378524,BTC/USDT
2025-07-06 05:00:00+00:00,2025-07-06 11:00:00+00:00,107989.1,107990.93,1.694615475068497e-05,0.01694615475068497,9.999999999999999e-05,0.01684615475068497,BTC/USDT
2025-07-06 12:00:00+00:00,2025-07-06 18:00:00+00:00,108076.0,108919.23,0.0078021947518412595,7.8021947518412595,9.999999999999999e-05,7.80209475184126,BTC/USDT
2025-07-06 21:00:00+00:00,2025-07-07 03:00:00+00:00,108665.48,109364.53,0.006433045710560547,6.433045710560547,9.999999999999999e-05,6.432945710560547,BTC/USDT
2025-07-07 06:30:00+00:00,2025-07-07 12:30:00+00:00,109150.0,108423.0,-0.006660558863948694,-6.660558863948694,9.999999999999999e-05,-6.660658863948694,BTC/USDT
2025-07-07 13:30:00+00:00,2025-07-07 19:30:00+00:00,108422.82,108207.85,-0.001982700689762553,-1.982700689762553,9.999999999999999e-05,-1.982800689762553,BTC/USDT
2025-07-07 20:30:00+00:00,2025-07-08 02:30:00+00:00,108033.52,107920.8,-0.0010433798695071786,-1.0433798695071785,9.999999999999999e-05,-1.0434798695071785,BTC/USDT
2025-07-08 03:30:00+00:00,2025-07-08 09:30:00+00:00,107889.99,108387.88,0.004614793272295228,4.614793272295228,9.999999999999999e-05,4.614693272295228,BTC/USDT
2025-07-08 10:30:00+00:00,2025-07-08 16:30:00+00:00,108527.02,108461.84,-0.0006005877614626069,-0.600587761462607,9.999999999999999e-05,-0.6006877614626069,BTC/USDT
2025-07-08 17:30:00+00:00,2025-07-08 23:30:00+00:00,108887.7,108840.0,-0.0004380660074553608,-0.4380660074553608,9.999999999999999e-05,-0.4381660074553608,BTC/USDT
2025-07-09 00:30:00+00:00,2025-07-09 06:30:00+00:00,108808.0,108720.01,-0.0008086721564591321,-0.808672156459132,9.999999999999999e-05,-0.808772156459132,BTC/USDT
2025-07-09 07:30:00+00:00,2025-07-09 13:30:00+00:00,108779.56,109576.59,0.0073270198923400575,7.327019892340058,9.999999999999999e-05,7.326919892340058,BTC/USDT
2025-07-09 14:30:00+00:00,2025-07-09 20:30:00+00:00,108908.94,111005.87,0.019253974926208933,19.253974926208933,9.999999999999999e-05,19.253874926208933,BTC/USDT
2025-07-10 00:00:00+00:00,2025-07-10 06:00:00+00:00,111234.0,111086.14,-0.001329269827570712,-1.329269827570712,9.999999999999999e-05,-1.329369827570712,BTC/USDT
2025-07-10 08:00:00+00:00,2025-07-10 14:00:00+00:00,111229.99,110801.78,-0.0038497710914116453,-3.8497710914116454,9.999999999999999e-05,-3.8498710914116456,BTC/USDT
2025-07-10 15:30:00+00:00,2025-07-10 21:30:00+00:00,111331.14,115727.51,0.039489131252945,39.489131252945,9.999999999999999e-05,39.489031252945,BTC/USDT
2025-07-10 22:30:00+00:00,2025-07-11 04:30:00+00:00,115925.51,116553.54,0.005417530619446909,5.417530619446909,9.999999999999999e-05,5.417430619446909,BTC/USDT
2025-07-11 07:00:00+00:00,2025-07-11 13:00:00+00:00,117648.32,117878.1,0.001953109062670838,1.953109062670838,9.999999999999999e-05,1.953009062670838,BTC/USDT
2025-07-11 16:00:00+00:00,2025-07-11 22:00:00+00:00,116902.58,117619.99,0.006136819221611734,6.136819221611734,9.999999999999999e-05,6.1367192216117346,BTC/USDT
2025-07-12 03:00:00+00:00,2025-07-12 09:00:00+00:00,117599.98,117929.66,0.002803401837313302,2.8034018373133023,9.999999999999999e-05,2.803301837313302,BTC/USDT
2025-07-12 12:00:00+00:00,2025-07-12 18:00:00+00:00,117810.0,117478.4,-0.0028147016382310992,-2.8147016382310994,9.999999999999999e-05,-2.8148016382310996,BTC/USDT
2025-07-12 19:00:00+00:00,2025-07-13 01:00:00+00:00,117504.01,117316.1,-0.001599179466300673,-1.599179466300673,9.999999999999999e-05,-1.599279466300673,BTC/USDT
2025-07-13 04:00:00+00:00,2025-07-13 10:00:00+00:00,117753.59,117739.16,-0.0001225440345385055,-0.1225440345385055,9.999999999999999e-05,-0.1226440345385055,BTC/USDT
2025-07-13 11:00:00+00:00,2025-07-13 17:00:00+00:00,117748.0,118528.0,0.006624316336583212,6.624316336583211,9.999999999999999e-05,6.624216336583212,BTC/USDT
2025-07-13 18:00:00+00:00,2025-07-14 00:00:00+00:00,118699.6,119086.65,0.003260752352998564,3.260752352998564,9.999999999999999e-05,3.2606523529985636,BTC/USDT
2025-07-14 01:00:00+00:00,2025-07-14 07:00:00+00:00,119061.4,122130.99,0.02578157152528033,25.78157152528033,9.999999999999999e-05,25.78147152528033,BTC/USDT
2025-07-14 18:00:00+00:00,2025-07-15 00:00:00+00:00,119896.42,119841.17,-0.00046081442631898433,-0.46081442631898434,9.999999999999999e-05,-0.4609144263189843,BTC/USDT
2025-07-15 03:30:00+00:00,2025-07-15 09:30:00+00:00,117457.51,116964.97,-0.0041933461725861005,-4.1933461725861,9.999999999999999e-05,-4.1934461725861,BTC/USDT
2025-07-15 10:30:00+00:00,2025-07-15 16:30:00+00:00,116999.99,116876.01,-0.001059658210227287,-1.059658210227287,9.999999999999999e-05,-1.059758210227287,BTC/USDT
2025-07-15 18:30:00+00:00,2025-07-16 00:30:00+00:00,116785.99,117584.27,0.006835408939034543,6.835408939034543,9.999999999999999e-05,6.835308939034543,BTC/USDT
2025-07-16 01:30:00+00:00,2025-07-16 07:30:00+00:00,117663.57,118245.92,0.0049492803932431354,4.949280393243136,9.999999999999999e-05,4.949180393243136,BTC/USDT
2025-07-16 09:00:00+00:00,2025-07-16 15:00:00+00:00,118700.0,119056.81,0.0030059814658803512,3.0059814658803514,9.999999999999999e-05,3.005881465880351,BTC/USDT
2025-07-16 16:00:00+00:00,2025-07-16 22:00:00+00:00,119095.76,119297.64,0.001695106526042612,1.6951065260426121,9.999999999999999e-05,1.6950065260426121,BTC/USDT
2025-07-16 23:00:00+00:00,2025-07-17 05:00:00+00:00,118639.34,118485.39,-0.001297630280141453,-1.297630280141453,9.999999999999999e-05,-1.297730280141453,BTC/USDT
2025-07-17 07:00:00+00:00,2025-07-17 13:00:00+00:00,118452.51,117867.08,-0.004942318233695454,-4.942318233695453,9.999999999999999e-05,-4.942418233695453,BTC/USDT
2025-07-17 15:00:00+00:00,2025-07-17 21:00:00+00:00,118770.94,119436.86,0.005606758690299144,5.606758690299144,9.999999999999999e-05,5.606658690299144,BTC/USDT
2025-07-17 22:00:00+00:00,2025-07-18 04:00:00+00:00,120272.19,120223.08,-0.00040832381949643207,-0.4083238194964321,9.999999999999999e-05,-0.4084238194964321,BTC/USDT
2025-07-18 06:30:00+00:00,2025-07-18 12:30:00+00:00,120151.97,119204.01,-0.007889675050687944,-7.889675050687944,9.999999999999999e-05,-7.889775050687944,BTC/USDT
2025-07-18 13:30:00+00:00,2025-07-18 19:30:00+00:00,118800.0,117800.0,-0.008417508417508417,-8.417508417508417,9.999999999999999e-05,-8.417608417508417,BTC/USDT
2025-07-18 20:30:00+00:00,2025-07-19 02:30:00+00:00,116991.61,117986.37,0.008502831955214521,8.502831955214521,9.999999999999999e-05,8.502731955214522,BTC/USDT
2025-07-19 05:00:00+00:00,2025-07-19 11:00:00+00:00,118134.83,118440.39,0.002586536079156314,2.5865360791563137,9.999999999999999e-05,2.5864360791563135,BTC/USDT
2025-07-19 14:00:00+00:00,2025-07-19 20:00:00+00:00,118188.15,118007.88,-0.0015252798186619347,-1.5252798186619347,9.999999999999999e-05,-1.5253798186619347,BTC/USDT
2025-07-19 21:00:00+00:00,2025-07-20 03:00:00+00:00,117720.0,117970.5,0.0021279306829765548,2.127930682976555,9.999999999999999e-05,2.1278306829765548,BTC/USDT
